 Cement(kg/m3), Water(kg/m3),Coarse aggregate(kg/m3),Fine aggregate(kg/m3), FA (kg/m3),SF (kg/m3),GGBFS (kg/m3),SP (kg/m3),Cylinder compressive strength (MPa),Splitting tensile strength (MPa),Flexural strength (MPa),Elastic modulus (GPa),Chloride permeability (Coulomb) 28d,Chloride permeability (Coulomb) 90d,Chloride permeability (Coulomb) 180d,Drying shrinkage (??) 7d,Drying shrinkage (??) 28d,Drying shrinkage (??) 90d,Drying shrinkage (??)120d,Creep (??) 28d,Creep (??) 90d,Creep (??) 150d,Abrasion (mm) 28 d
675,225,570,688,0,75,0,11.25,50.15,4.5,-1,-1,842,507,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,225,570,688,112.5,37.5,0,9.75,49.64,4.4,-1,-1,926,634,-1,-1,-1,-1,-1,-1,-1,-1,-1
525,225,570,688,187.5,37.5,0,9.75,48.195,4.3,-1,-1,855,570,-1,-1,-1,-1,-1,-1,-1,-1,-1
406,189,784.4,987.1,0,22,22,1.57,40.2,3.74,4.88,34.78,450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
406,189,655.7,987.1,0,22,22,1.57,32.5,3.03,3.75,30.13,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
360,189,780.2,982.4,0,45,45,1.8,42.3,4.01,5.09,37.4,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
360,189,652.7,982.4,0,45,45,1.8,34.8,3.27,3.91,32.28,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
315,189,779.2,981.2,0,45,90,1.8,44.4,4.19,5.48,38.27,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
315,189,651.7,981.2,0,45,90,1.8,36,3.75,4.25,33.2,397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,189,778,979.4,0,45,135,1.8,40,3.63,5,25.36,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,189,650.7,979.4,0,45,135,1.8,33.4,2.98,3.8,30.84,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
225,189,776.8,977.9,0,45,180,2.02,35,3.24,4.53,32.16,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
225,189,649.7,977.9,0,45,180,2.02,30,2.7,3.6,28.75,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,189,775.6,976.3,0,45,225,2.02,30.8,2.74,4.1,29.71,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,189,648.6,976.3,0,45,225,2.02,27,2.25,3.25,26.63,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,189,773.2,973.3,0,45,270,2.02,26.4,2.4,3.88,28.73,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,189,646.6,973.3,0,45,270,2.02,23.5,2,3.11,25.8,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,186.56,1235,523,0,0,58.3,4.4,60.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,186.56,1235,523,0,0,116.6,4.5,62.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,186.56,1235,523,0,0,174.9,4.35,59.075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,186.56,1235,523,58.3,0,0,4.1,59.075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,186.56,1235,523,58.3,0,58.3,4.25,65.025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,186.56,1235,523,58.3,0,116.6,4.3,56.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,186.56,1235,523,116.6,0,0,4,61.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,205.216,1235,523,116.6,0,58.3,4.05,57.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
530.7,225.792,1235,523,174.9,0,0,4.1,58.82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
583,191.232,1235,523,0,14.6,0,4.3,64.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,191.232,1235,523,0,14.6,58.3,4.45,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,191.232,1235,523,0,14.6,116.6,4.65,63.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,191.232,1235,523,0,14.6,174.9,4.5,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,191.232,1235,523,58.3,14.6,0,4.25,62.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,191.232,1235,523,58.3,14.6,58.3,4.28,66.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,191.232,1235,523,58.3,14.6,116.6,4.47,57.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,191.232,1235,523,116.6,14.6,0,4.19,61.625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,209.888,1235,523,116.6,14.6,58.3,4.13,57.715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
530.7,230.464,1235,523,174.9,14.6,0,4.3,60.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
583,195.904,1235,523,0,29.2,0,4.4,65.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,195.904,1235,523,0,29.2,58.3,4.55,62.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,195.904,1235,523,0,29.2,116.6,4.7,65.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,195.904,1235,523,0,29.2,174.9,4.65,62.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,195.904,1235,523,58.3,29.2,0,4.5,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,195.904,1235,523,58.3,29.2,58.3,4.35,67.83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,195.904,1235,523,58.3,29.2,116.6,4.6,57.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,195.904,1235,523,116.6,29.2,0,4.2,64.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,214.56,1235,523,116.6,29.2,58.3,4.27,58.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
530.7,235.136,1235,523,174.9,29.2,0,4.4,61.455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
583,200.544,1235,523,0,43.7,0,5.3,66.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,200.544,1235,523,0,43.7,58.3,5.44,64.005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,200.544,1235,523,0,43.7,116.6,5.6,67.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,200.544,1235,523,0,43.7,174.9,5.58,64.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,200.544,1235,523,58.3,43.7,0,5.2,63.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,200.544,1235,523,58.3,43.7,58.3,4.97,70.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,200.544,1235,523,58.3,43.7,116.6,5.05,58.48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,200.544,1235,523,116.6,43.7,0,5.15,65.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,219.2,1235,523,116.6,43.7,58.3,5.26,58.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
530.7,239.776,1235,523,174.9,43.7,0,4.7,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
583,205.216,1235,523,0,58.3,0,5.62,67.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,205.216,1235,523,0,58.3,58.3,5.74,64.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,205.216,1235,523,0,58.3,116.6,5.7,67.745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,205.216,1235,523,0,58.3,174.9,5.67,64.43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,205.216,1235,523,58.3,58.3,0,5.43,65.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,205.216,1235,523,58.3,58.3,58.3,5.14,71.825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,205.216,1235,523,58.3,58.3,116.6,5.26,58.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,205.216,1235,523,116.6,58.3,0,5.4,66.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,223.872,1235,523,116.6,58.3,58.3,5.6,60.605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
530.7,244.448,1235,523,174.9,58.3,0,5.36,64.43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
583,209.888,1235,523,0,72.9,0,5.74,63.58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,209.888,1235,523,0,72.9,58.3,5.89,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,209.888,1235,523,0,72.9,116.6,5.76,65.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,209.888,1235,523,0,72.9,174.9,5.68,59.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
524.7,209.888,1235,523,58.3,72.9,0,5.58,61.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,209.888,1235,523,58.3,72.9,58.3,5.39,69.275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408.1,209.888,1235,523,58.3,72.9,116.6,5.3,56.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,209.888,1235,523,116.6,72.9,0,5.42,62.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466.4,228.544,1235,523,116.6,72.9,58.3,5.72,57.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
530.7,249.12,1235,523,174.9,72.9,0,5.21,59.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
598,350.1,934,915,0,0,180,0,36,3.25,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,176,917,714,110,0,0,7.43,59.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,176,899,700,220,0,0,7.43,51.765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,176,881,686,330,0,0,6.67,40.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,176,931,725,0,0,110,10.43,63.835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,176,928,722,0,0,220,10,68.085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,176,924,720,0,0,330,8.89,66.385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
522.5,176,930,724,0,27.5,0,9.56,68.255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
495,176,925,720,0,55,0,10.67,72.76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
467.5,176,920,716,0,82.5,0,12,71.74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,176,916,713,82.5,27.5,0,8.22,67.32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,176,898,699,165,55,0,9.11,57.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,176,880,685,247.5,82.5,0,8.89,50.915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,176,927,721,0,27.5,82.5,9.78,67.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,176,920,716,0,55,165,10.78,74.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,176,912,710,0,82.5,247.5,10.22,71.825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,176,924,720,55,0,55,8,65.365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,176,913,711,110,0,110,7.5,52.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,176,903,703,165,0,165,4.44,58.905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
440,176,922,717,41.3,27.5,41.3,6.4,66.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,176,909,707,82.5,55,82.5,6.48,61.795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,176,896,697,123.8,82.5,123.8,8,54.655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,172,1100,880,62.5,0,62.5,5,40.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,172,1100,880,62.5,0,62.5,5,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87.5,172,1100,880,62.5,0,100,5,31.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87.5,172,1100,880,62.5,0,100,5,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,172,1100,880,87.5,0,87.5,5,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,172,1100,880,87.5,0,87.5,5,52.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
122.5,172,1100,880,87.5,0,140,5,44.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
122.5,172,1100,880,87.5,0,140,5,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
373,170,1035,697,0,0,42,2.9,48.1,-1,-1,34.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
290,170,1035,697,0,0,125,2.9,47.1,-1,-1,33.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
208,170,1035,697,0,0,207,2.9,46.4,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,102.6,879,1310,0,0,90,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,111.6,833,1249,0,0,90,0,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,136.8,843,1257,0,0,90,0,79.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,111.6,831,1246,0,0,180,0,64.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,136.8,843,1257,0,0,180,0,79.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
360,171,808,1204,0,0,90,0,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,139.5,771,1156,0,0,180,0,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,171,808,1204,0,0,180,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,139.5,768,1152,0,0,270,0,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,171,808,1204,0,0,270,0,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,215,1135,748,0,0,37.5,0,15.385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,218,1109,731,0,0,75,0,19.975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,223,1073,707,0,0,125,0,22.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,230,1033,681,0,0,175,0,23.63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,238,991,654,0,0,225,0,23.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,248,948,624,0,0,275,0,21.335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,219,1106,729,0,0,45,0,20.06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,224,1072,707,0,0,90,0,25.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,231,1027,677,0,0,150,0,28.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,240,979,645,0,0,210,0,29.665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,251,927,611,0,0,270,0,29.325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,261,877,578,0,0,330,0,27.03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,225,1073,708,0,0,52.5,0,24.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,230,1036,683,0,0,105,0,30.685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,239,982,647,0,0,175,0,35.19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,250,924,609,0,0,245,0,35.955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,263,864,569,0,0,315,0,35.275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,279,799,526,0,0,385,0,31.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
280,231,1041,686,0,0,60,0,28.645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
280,236,999,659,0,0,120,0,35.53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
280,247,936,617,0,0,200,0,40.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
280,263,866,570,0,0,280,0,41.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
280,278,796,525,0,0,360,0,39.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
280,295,723,477,0,0,440,0,36.295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
300,140,1135,644,200,0,0,7.5,55.42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
300,140,1140,647,125,0,75,10,68.51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,190.8,1108,673.5,0,0,72,0,31.5435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
252,183.6,1108,673.5,0,0,108,0,31.0845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216,183.6,1108,673.5,0,0,144,0,29.1635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
320,160,1285,500,0,0,137,3.84,58.5,-1,7,40.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
274,160,1285,500,0,0,183,3.29,58,-1,7,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229,160,1285,500,0,0,228,2.75,54,-1,7,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
262.87,197.1,1139.1,657.19,0,46.81,159.32,0,27.56,2.76,5.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219.06,197.1,1139.1,657.19,0,46.58,199.15,0,28.8,3.43,6.28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175.25,197.1,1139.1,657.19,0,46.14,238.99,0,26.1,3.12,5.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
513,174.42,817.56,828.36,0,27,0,5.4,48.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
486,165.24,817.56,828.36,0,54,0,4.86,55.25,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
459,156.06,817.56,828.36,0,81,0,4.32,44.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
513,174.42,817.56,828.36,0,0,27,4.32,49.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
486,165.24,817.56,828.36,0,0,54,4.32,53.125,4.47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
459,156.06,817.56,828.36,0,0,81,4.32,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
400,150,1147,703,100,0,0,7.5,67.405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
400,150,1147,703,0,0,100,7.5,67.915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
400,150,1147,703,50,0,50,7.5,68.595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
467,150,1147,703,0,33,0,7.5,69.02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
442,288.96,678,984,78,0,0,4.16,33.745,3.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
431.6,288.96,678,984,78,10.4,0,4.16,29.75,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
421.2,288.96,678,984,78,20.8,0,4.16,34.085,4.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
410.8,288.96,678,984,78,31.2,0,4.16,31.705,3.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
390,288.96,678,984,78,0,52,4.16,32.47,3.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
338,288.96,678,984,78,0,104,4.16,30.6,3.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
286,288.96,678,984,78,0,156,4.16,35.87,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
312,195,1200,710,0,0,71,0,29.75,3.05,3.79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
234,195,1200,710,0,0,142,0,28.6875,2.9,3.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
156,195,1200,710,0,0,212,0,24.65,2.8,3.57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
312,203,1174,710,0,0,71,0,28.9,2.86,3.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
234,203,1174,710,0,0,142,0,27.625,2.72,3.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
156,203,1174,710,0,0,212,0,24.225,2.57,3.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
312,207,1148,710,0,0,71,0,27.625,2.81,3.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
234,207,1148,710,0,0,142,0,27.54,2.72,3.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
156,207,1148,710,0,0,212,0,23.8,2.55,3.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
312,215,1096,710,0,0,71,0,23.545,2.66,3.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
234,215,1096,710,0,0,142,0,22.525,2.56,3.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
156,215,1096,710,0,0,212,0,20.4,2.36,3.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
273,168,1150,692,0,0,147,2.9,67.91,-1,8.35,-1,-1,-1,-1,-1,215,260,275,-1,-1,-1,-1
273,168,1150,688,0,0,147,2.9,62.34,-1,7.72,-1,-1,-1,-1,-1,225,285,300,-1,-1,-1,-1
360,203,1040,482,0,0,90,4.95,28.7,2.95,-1,12.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,203,1040,482,0,0,180,4.95,26.5,2.76,-1,9.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,203,1040,482,0,0,270,4.95,25,2.74,-1,9.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
435,154,1098,772,0,43.5,0,4.31,44.03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
435,154,1098,772,0,65.2,0,4.31,44.625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
435,154,1098,772,0,87,0,4.31,45.645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
435,154,1098,772,0,0,43.5,4.31,40.205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
435,154,1098,772,0,0,87,4.31,41.565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
435,154,1098,772,0,0,174,4.31,42.415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
324,180,1160,681,0,0,36,0,29.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
360,157.5,1105.5,737,0,0,90,2.6,48.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
315,157.5,1105.5,737,0,0,135,2.5,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,157.5,1105.5,737,0,0,180,3,26.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
427.5,157.5,1105.5,737,0,22.5,0,3.2,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
405,157.5,1105.5,737,0,45,0,3.3,58.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
427.5,112.5,1432.8,445.73,0,22.5,0,18,91.16,-1,-1,38.88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
